Timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
134394.39109865538,102.641,-232.88817,-363.6387,-202.42397,-154.70984,248.3745,-87.144455,0.0
134394.39443219203,110.768,-221.44208,-348.26852,-190.68674,-145.08138,245.03592,-87.767494,0.0
134394.39776572865,108.962,-219.0238,-349.77274,-189.18335,-145.6862,252.88515,-91.38385,0.0
134394.40109926526,105.952,-222.63727,-345.84134,-184.97287,-147.79533,239.61647,-90.47141,0.0
134394.40443280188,116.788,-214.81862,-334.09995,-172.63261,-139.36166,246.53004,-84.1613,0.0
134394.40776633853,110.768,-221.74382,-346.45773,-182.5637,-147.78401,242.92384,-88.06922,0.0
134394.41109987514,98.427,-227.44666,-354.87534,-194.90471,-161.32619,230.28113,-105.23783,0.0
134394.41443341176,114.079,-209.98424,-340.43054,-187.97743,-147.47594,245.32967,-85.36167,0.0
134394.41776694838,111.671,-206.35754,-342.83853,-182.86412,-151.986,245.33548,-91.39038,0.0
134394.42110048502,108.36,-208.15987,-346.45135,-184.67085,-152.89464,243.5331,-87.76169,0.0
134394.42443402164,96.922,-220.20134,-354.26776,-195.20628,-162.53088,231.49165,-98.29451,0.0
134394.42776755826,104.146,-211.46867,-351.57074,-196.40617,-151.40308,237.50874,-94.08777,0.0
134394.43110109487,112.875,-206.05875,-346.16153,-184.06694,-145.37672,248.65155,-88.0743,0.0
134394.43443463152,109.564,-214.19751,-350.07614,-191.89073,-149.88889,251.67679,-98.928444,0.0
134394.43776816814,111.37,-211.78804,-349.47733,-188.58047,-150.18494,251.67244,-98.9328,0.0
134394.44110170475,111.671,-212.09052,-352.49612,-189.78374,-149.28336,245.6372,-99.235245,0.0
134394.4444352414,108.059,-205.14178,-345.84695,-194.59915,-151.0936,256.2063,-92.58858,0.0
134394.44776877802,99.932,-210.25143,-350.35236,-200.92102,-156.21767,255.62245,-97.094864,0.0
134394.45110231463,121.002,-191.89705,-332.90393,-183.76212,-138.15059,262.51135,-83.869736,0.0
134394.45443585125,113.778,-199.12105,-347.6729,-195.19806,-143.87314,256.49423,-96.524796,0.0
134394.4577693879,99.631,-213.26805,-362.42352,-211.45103,-156.81895,240.5369,-101.01658,0.0
134394.4611029245,102.942,-217.50043,-356.69812,-206.63577,-154.70914,244.14961,-84.42965,0.0
134394.46443646113,122.206,-200.34857,-339.54672,-188.27432,-137.24689,262.20673,-89.90715,0.0
134394.46776999775,109.564,-208.16281,-352.79233,-200.91632,-150.48947,255.2975,-88.9715,0.0
134394.4711035344,91.203,-221.99779,-369.0407,-209.04832,-164.34608,236.33305,-106.42732,0.0
134394.474437071,104.748,-208.45279,-354.2885,-197.6093,-153.50372,242.63663,-86.84781,0.0
134394.47777060763,107.156,-206.95,-353.38953,-193.09532,-154.09865,242.02737,-99.224365,0.0
134394.48110414424,108.962,-206.65266,-356.7141,-190.98846,-152.29265,237.49713,-93.79765,0.0
134394.4844376809,102.641,-202.41295,-355.49014,-200.61885,-159.51453,228.15887,-94.084145,0.0
134394.4877712175,119.196,-182.53886,-338.33154,-183.46214,-138.45514,254.36911,-66.667015,0.0
134394.49110475412,105.35,-202.41956,-357.60992,-200.61752,-153.20201,242.03174,-98.01311,0.0
134394.49443829077,127.624,-181.65424,-332.61972,-175.9367,-127.3245,263.09882,-76.64429,0.0
134394.4977718274,100.534,-202.4078,-357.89893,-200.92073,-149.00923,239.62953,-107.95844,0.0
134394.501105364,126.119,-179.23668,-332.91754,-181.05194,-128.5292,262.19727,-81.16654,0.0
134394.50443890062,115.283,-192.48656,-342.84814,-192.48965,-139.3652,254.07681,-90.79564,0.0
134394.50777243727,102.34,-209.65385,-356.09293,-209.04288,-149.00499,238.72,-108.566246,0.0
134394.51110597388,106.253,-200.30962,-350.97275,-196.1043,-143.29022,234.48642,-107.36878,0.0
134394.5144395105,102.942,-197.58592,-350.66214,-198.51273,-149.30386,232.68404,-106.75735,0.0
134394.51777304712,105.049,-201.21188,-355.49652,-190.68953,-140.89072,241.429,-108.874504,0.0
134394.52110658376,104.748,-202.71982,-358.2119,-196.10503,-142.69318,240.52455,-103.744446,0.0
134394.52444012038,96.32,-204.81139,-356.98233,-200.02023,-150.2203,233.30345,-92.56027,0.0
134394.527773657,106.855,-191.25905,-344.33475,-190.9895,-144.1897,244.74364,-79.91319,0.0
134394.53110719362,108.661,-194.88428,-349.16833,-191.28947,-142.98428,244.73927,-106.469406,0.0
134394.53444073026,116.487,-192.18776,-346.77472,-190.38309,-138.7618,245.6256,-85.669205,0.0
134394.53777426688,109.564,-192.77434,-346.45453,-198.20865,-146.28537,238.09914,-93.195656,0.0
134394.5411078035,117.089,-185.8528,-342.24933,-183.76402,-134.25598,248.64139,-96.532776,0.0
134394.54444134014,118.293,-188.8731,-346.47772,-187.37367,-133.35228,243.50916,-94.72533,0.0
134394.54777487676,103.845,-200.30374,-354.58792,-197.00803,-150.50291,227.25081,-109.47505,0.0
134394.55110841338,109.564,-197.90382,-352.79233,-190.98817,-145.98508,230.25427,-101.9457,0.0
134394.55444195,125.216,-193.71774,-340.7619,-175.93788,-130.63338,237.15622,-100.47481,0.0
134394.55777548664,118.895,-199.13354,-350.1009,-184.36485,-135.15262,234.1542,-96.235405,0.0
134394.56110902326,108.059,-210.87476,-360.3333,-194.9,-146.28891,224.52512,-104.6576,0.0
134394.56444255987,109.564,-207.2576,-354.3013,-191.58987,-144.7839,224.52148,-107.37676,0.0
134394.5677760965,115.584,-194.2977,-341.64172,-179.55283,-139.3645,236.576,-92.003265,0.0
134394.57110963314,132.44,-179.25212,-327.20013,-160.89171,-121.60762,260.97513,-70.01793,0.0
134394.57444316975,93.912,-211.44368,-363.31372,-200.32227,-165.2406,217.92125,-113.67526,0.0
134394.57777670637,105.952,-187.33429,-344.93594,-185.87544,-145.39299,229.3578,-92.583496,0.0
134394.581110243,100.534,-192.75229,-349.44855,-194.00111,-149.60982,232.38812,-97.09632,0.0
134394.58444377963,113.477,-180.7145,-343.14514,-188.27858,-137.56769,248.04665,-90.489555,0.0
134394.58777731625,109.865,-191.26639,-348.56793,-197.6068,-142.68115,242.02084,-96.81709,0.0
134394.59111085287,116.788,-187.36075,-341.34314,-188.87868,-136.05844,243.51279,-92.00617,0.0
134394.5944443895,122.808,-181.64247,-340.15192,-183.46039,-130.33875,247.72243,-92.02068,0.0
134394.59777792613,117.992,-190.0793,-346.1751,-183.16188,-131.55122,242.6047,-101.060844,0.0
134394.60111146275,135.751,-181.67407,-335.9611,-164.80118,-113.19164,251.91539,-85.715645,0.0
134394.60444499936,134.246,-178.35132,-334.1463,-165.10277,-114.09606,253.72937,-81.48786,0.0
134394.607778536,132.741,-176.83897,-333.8405,-160.28986,-115.300766,260.37097,-69.71693,0.0
134394.61111207263,111.671,-189.15866,-344.95114,-183.46582,-136.37076,236.58543,-90.18348,0.0
134394.61444560924,115.885,-183.13425,-342.24612,-180.15437,-129.75443,250.75638,-71.48665,0.0
134394.61777914586,113.778,-186.4482,-344.35312,-183.16394,-133.96347,246.83902,-92.90409,0.0
134394.6211126825,118.594,-176.20096,-335.31195,-172.63173,-130.64894,252.86192,-88.69154,0.0
134394.62444621912,114.681,-175.58794,-332.88715,-175.04047,-133.36076,248.6472,-84.45795,0.0
134394.62777975574,113.176,-176.48947,-325.63998,-170.82925,-132.46342,254.98708,-73.89392,0.0
134394.63111329236,110.768,-179.80267,-331.06598,-176.84749,-131.26791,252.8808,-81.73298,0.0
134394.634446829,111.671,-182.82222,-325.3342,-180.75815,-133.96843,251.06827,-81.73516,0.0
134394.63778036562,109.865,-191.26639,-331.06357,-182.26329,-132.7715,257.40884,-83.23943,0.0
134394.64111390224,118.895,-179.52078,-312.07422,-171.42818,-121.63945,274.88718,-69.38182,0.0
134394.64444743888,114.079,-184.94025,-317.19202,-179.2527,-128.5575,264.33838,-79.93061,0.0
134394.6477809755,108.059,-183.71861,-315.66702,-181.96332,-133.97691,257.4132,-80.82127,0.0
134394.65111451212,115.283,-175.5894,-306.93402,-177.44699,-126.15233,260.41306,-71.48519,0.0
134394.65444804874,107.156,-180.39732,-311.43945,-187.37912,-138.18314,258.924,-80.8191,0.0
134394.65778158538,117.691,-171.06926,-301.20624,-174.73814,-125.24579,274.89008,-65.75821,0.0
134394.661115122,125.216,-167.76855,-289.45605,-164.80632,-117.72079,282.7168,-64.26772,0.0
134394.66444865862,105.35,-185.52242,-305.09686,-185.57487,-139.08826,259.2301,-87.452705,0.0
134394.66778219523,109.263,-181.30768,-298.16586,-179.55591,-137.57759,263.1431,-82.93626,0.0
134394.67111573188,128.226,-175.01753,-281.01367,-165.1057,-114.11021,276.67502,-75.740555,0.0
134394.6744492685,128.527,-176.2252,-278.29828,-160.2919,-113.809204,274.56223,-80.267166,0.0
134394.6777828051,117.691,-185.85428,-284.9091,-170.22534,-120.44111,270.06247,-73.30135,0.0
134394.68111634173,106.554,-193.37045,-296.6497,-184.07002,-131.27782,263.14963,-77.19694,0.0
134394.68444987838,105.651,-191.2561,-296.3455,-183.16791,-130.67935,256.81555,-70.55679,0.0
134394.687783415,121.303,-180.43187,-285.22046,-167.21506,-112.9253,275.1831,-41.025414,0.0
134394.6911169516,132.139,-181.36353,-278.30786,-153.37053,-102.99018,278.47595,-77.56035,0.0
134394.69445048826,120.701,-192.19806,-292.16025,-169.02046,-114.72847,273.97763,-72.70516,0.0
134394.69778402487,131.236,-183.17172,-276.49466,-153.37096,-108.99815,287.83163,-62.471886,0.0
134394.7011175615,127.022,-188.29094,-284.63205,-161.49605,-111.11011,290.85904,-53.71168,0.0
134394.7044510981,134.848,-184.08575,-279.52225,-160.58968,-109.590256,286.91776,-60.67024,0.0
134394.70778463475,124.614,-182.5521,-282.21127,-169.62025,-117.12162,283.62344,-55.516228,0.0
134394.71111817137,122.808,-183.75462,-282.8101,-166.61261,-116.525276,278.80017,-53.701523,0.0
134394.714451708,100.233,-203.01054,-305.38507,-194.60297,-138.4997,259.54416,-71.14719,0.0
134394.7177852446,106.253,-189.7489,-290.9147,-180.45993,-128.57588,275.82285,-54.26506,0.0
134394.72111878125,102.34,-203.31741,-297.8457,-190.69084,-134.89124,266.17703,-64.816025,0.0
134394.72445231787,113.477,-200.629,-295.76266,-178.35043,-121.35189,280.93475,-59.11009,0.0
134394.72778585448,114.38,-202.4416,-292.74707,-180.45596,-121.04947,279.72568,-57.30191,0.0
134394.7311193911,108.962,-204.54053,-295.75067,-183.46715,-121.362495,285.1698,-52.15951,0.0
134394.73445292775,111.069,-199.71791,-292.13467,-179.25417,-120.75696,282.14746,-51.561142,0.0
134394.73778646436,114.079,-197.91486,-293.04807,-178.651,-120.44959,281.83847,-53.680477,0.0
134394.74112000098,114.079,-200.32872,-296.97147,-181.96037,-118.04725,284.85574,-52.17185,0.0
134394.7444535376,108.962,-199.71277,-298.76868,-189.78505,-125.5666,278.53183,-59.0992,0.0
134394.74778707424,120.701,-184.95642,-290.04767,-172.93155,-106.320274,301.13297,-26.842855,0.0
134394.75112061086,112.273,-198.21217,-299.07925,-180.15614,-115.04857,281.23938,-38.288113,0.0
134394.75445414748,126.42,-191.00508,-286.13947,-165.70828,-104.50508,281.80872,-48.279167,0.0
134394.75778768412,130.634,-194.93791,-285.54706,-162.69771,-103.5943,288.43652,-36.82375,0.0
134394.76112122074,117.089,-210.29332,-298.79025,-177.74696,-117.139305,275.19327,-61.230877,0.0
134394.76445475736,123.41,-210.91223,-297.59982,-172.02768,-115.622986,280.0056,-51.89262,0.0
134394.76778829398,118.895,-214.52202,-300.90762,-175.94096,-120.137985,277.6027,-64.554214,0.0
134394.77112183062,130.634,-207.91252,-290.67764,-165.10452,-108.39899,278.47958,-58.246273,0.0
134394.77445536724,129.731,-209.72072,-297.91843,-169.31691,-112.30491,275.16278,-63.373432,0.0
134394.77778890386,127.624,-213.63814,-301.2326,-177.14012,-115.913376,276.67648,-60.652824,0.0
134394.78112244047,134.848,-201.28464,-288.87802,-164.80162,-108.98967,277.56424,-57.04953,0.0
134394.78445597712,130.333,-201.27362,-294.60022,-176.5371,-114.105255,272.74753,-61.56453,0.0
134394.78778951374,138.46,-195.5605,-287.0768,-164.79985,-111.98411,273.3314,-54.94616,0.0
134394.79112305035,129.129,-206.40016,-298.21863,-177.74109,-119.21306,267.92282,-55.828842,0.0
134394.79445658697,130.333,-206.10138,-303.956,-176.83794,-118.60964,269.73026,-62.167984,0.0
134394.79779012362,142.975,-191.64896,-289.805,-169.31044,-108.069695,268.79462,-45.301823,0.0
134394.80112366023,137.858,-199.78331,-296.7328,-173.82573,-112.586105,274.84146,-41.367054,0.0
134394.80445719685,127.323,-211.52525,-304.5516,-187.67012,-125.22315,260.68576,-60.350372,0.0
134394.8077907335,135.751,-201.8903,-296.4254,-177.73785,-117.69604,269.11374,-63.387947,0.0
134394.8111242701,146.888,-195.58107,-293.43698,-170.21109,-103.8564,275.72485,-44.707806,0.0
134394.81445780673,143.276,-202.21042,-297.35077,-174.12395,-109.27016,269.39734,-52.24224,0.0
134394.81779134335,141.169,-206.7313,-299.15598,-179.54033,-112.57832,269.10068,-53.142338,0.0
134394.82112488,146.286,-205.8386,-296.75516,-170.51224,-106.86074,283.5712,-49.23224,0.0
134394.8244584166,135.751,-207.925,-302.76318,-178.64041,-115.89428,270.01892,-53.129272,0.0
134394.82779195323,132.741,-195.2448,-298.83182,-182.85382,-117.10252,267.9141,-47.690956,0.0
134394.83112548984,133.644,-188.3071,-298.5324,-185.26021,-114.09747,274.5499,-44.675877,0.0
134394.8344590265,137.256,-188.01418,-305.18158,-186.46185,-110.18518,279.3688,-13.908565,0.0
134394.8377925631,131.236,-196.44806,-308.48538,-186.4648,-115.3043,265.80566,-42.55799,0.0
134394.84112609972,145.383,-176.5681,-290.1132,-170.21182,-101.75789,282.66818,-28.41099,0.0
134394.84445963634,161.336,-160.91684,-279.89438,-155.16139,-87.00606,305.25916,-4.311397,0.0
134394.847793173,138.46,-178.96507,-303.37396,-180.14336,-105.37767,291.13318,-23.264963,0.0
134394.8511267096,149.296,-163.60306,-290.42538,-162.38774,-100.24723,290.80533,-15.747946,0.0
134394.85446024622,138.159,-164.48106,-292.8102,-172.32132,-106.87984,283.89252,-28.393574,0.0
134394.85779378287,157.724,-155.47679,-273.547,-151.55292,-87.01455,304.96613,-4.9061403,0.0
134394.86112731948,156.52,-150.94783,-275.9582,-147.34155,-84.01445,314.0208,6.5623384,0.0
134394.8644608561,145.684,-164.80118,-290.4158,-159.38097,-101.45689,292.3227,-14.230609,0.0
134394.86779439272,156.219,-146.11934,-276.25922,-143.12976,-82.513695,307.38358,8.071692,0.0
134394.87112792936,140.266,-154.52896,-286.77982,-153.96826,-99.36757,295.65472,2.679091,0.0
134394.87446146598,152.607,-145.50705,-273.53342,-142.83067,-88.22774,308.59918,16.528719,0.0
134394.8777950026,148.694,-154.2478,-282.577,-154.8667,-91.84045,302.27237,-0.6602104,0.0
134394.88112853921,142.072,-146.68826,-285.2756,-156.07335,-99.063034,298.66763,7.8040733,0.0
134394.88446207586,148.092,-139.15959,-272.61603,-147.64653,-94.544495,309.51523,12.918897,0.0
134394.88779561248,147.791,-142.17621,-276.84042,-151.85861,-97.548134,305.2918,17.747232,0.0
134394.8911291491,163.744,-121.99892,-257.86945,-130.7911,-79.79337,320.94308,37.622665,0.0
134394.8944626857,160.132,-125.00745,-262.68863,-142.827,-82.2042,315.82245,24.355446,0.0
134394.89779622236,147.49,-132.51996,-279.8576,-156.97327,-94.54591,307.10287,14.428976,0.0
134394.90112975898,158.627,-121.081215,-271.73862,-146.43797,-81.90745,313.714,28.583233,0.0
134394.9044632956,128.828,-150.27675,-299.1232,-175.93611,-115.00967,281.19946,-3.0261211,0.0
134394.90779683224,155.015,-131.33139,-276.256,-153.0585,-86.72062,307.6882,18.031542,0.0
134394.91113036886,152.005,-132.83272,-277.4552,-156.0685,-86.127106,309.80753,10.495657,0.0
134394.91446390547,137.557,-148.78938,-291.9032,-169.01224,-102.37686,295.66125,2.9873478,0.0
134394.9177974421,143.577,-138.24336,-279.24362,-153.06409,-93.05364,305.90543,28.317791,0.0
134394.92113097874,141.47,-143.97118,-277.72903,-155.17108,-94.56006,305.9105,-0.94451976,0.0
134394.92446451535,127.624,-157.21371,-285.53906,-174.43243,-112.910446,290.8576,1.5026668,0.0
134394.92779805197,139.664,-153.01881,-281.04404,-157.87964,-101.47103,303.80276,-2.1470685,0.0
134394.9311315886,142.072,-156.34378,-279.54144,-152.46312,-98.162155,301.38315,-10.601192,0.0
134394.93446512523,141.47,-155.4371,-281.35062,-155.47194,-92.157715,309.5312,-0.6427941,0.0
134394.93779866185,157.724,-149.4421,-276.565,-140.42136,-80.10781,317.94034,8.068064,0.0
134394.94113219847,155.617,-147.02307,-275.654,-142.52835,-88.220665,313.41953,4.4524355,0.0
134394.94446573508,153.811,-154.2603,-282.8924,-142.52924,-83.72052,314.32907,-0.06909552,0.0
134394.94779927173,147.49,-167.21947,-293.13678,-157.87582,-93.04445,305.89597,-15.140141,0.0
134394.95113280835,158.928,-153.66931,-278.379,-150.3489,-78.00294,318.23917,-3.0986888,0.0
134394.95446634496,136.654,-171.71902,-292.50443,-171.72035,-103.27986,295.66342,-22.657158,0.0
134394.9577998816,136.353,-172.6235,-290.6928,-167.80942,-105.682915,296.56934,-26.578865,0.0
134394.96113341823,149.597,-162.69858,-275.3362,-155.16711,-96.643005,306.79608,-11.524511,0.0
134394.96446695484,153.811,-156.37244,-269.61322,-150.35141,-89.42608,313.72562,-6.405335,0.0
134394.96780049146,146.286,-158.76794,-272.61124,-162.69006,-98.15225,310.7265,-7.5940957,0.0
134394.9711340281,140.567,-159.05573,-273.19965,-165.70139,-102.36979,304.10233,-14.519999,0.0
134394.97446756472,143.878,-154.53778,-270.19046,-162.99208,-102.061714,301.3788,-13.622804,0.0
134394.97780110134,143.577,-155.14052,-272.90585,-161.48798,-99.35979,298.36227,-10.001369,0.0
134394.98113463796,148.393,-152.13492,-273.82404,-154.26515,-96.04525,308.91107,-1.8663874,0.0
134394.9844681746,151.102,-151.53807,-277.7546,-152.45871,-89.73274,313.73215,13.515091,0.0
134394.98780171122,144.179,-168.11658,-287.69562,-161.18683,-100.259254,292.92975,-17.244238,0.0
134394.99113524784,135.45,-176.24211,-297.0282,-169.01326,-102.682106,291.44217,-32.611202,0.0
134394.99446878445,138.159,-175.0418,-294.0174,-173.82559,-105.678665,294.15118,-25.979769,0.0
134394.9978023211,126.42,-183.15997,-309.9816,-182.85692,-118.91913,286.3346,-39.52912,0.0
134395.00113585772,148.092,-162.69492,-282.5754,-157.87553,-95.44537,306.7997,-16.046768,0.0
134395.00446939433,141.47,-170.52385,-288.8956,-167.80692,-99.965324,301.68634,-18.444609,0.0
134395.00780293098,124.915,-178.02681,-303.94162,-182.25594,-113.5174,289.05377,-40.128944,0.0
134395.0111364676,139.664,-162.3726,-285.571,-169.0112,-94.5643,309.83728,-12.707467,0.0
134395.01447000421,127.624,-179.84383,-299.4218,-181.65291,-111.10869,296.28867,-28.6699,0.0
134395.01780354083,131.236,-181.36131,-297.92242,-180.44774,-104.193474,301.711,-30.79069,0.0
134395.02113707748,136.052,-173.82971,-299.1424,-165.70358,-105.68362,292.0442,-27.181591,0.0
134395.0244706141,147.49,-161.78824,-289.5152,-156.07071,-92.14357,303.7839,-20.269476,0.0
134395.0278041507,148.995,-171.74916,-289.82098,-146.44267,-94.84267,295.63367,-29.02315,0.0
134395.03113768733,136.052,-188.61472,-304.57477,-166.907,-105.98391,279.67343,-48.604115,0.0
134395.03447122397,144.48,-182.29886,-301.88095,-157.57645,-99.05737,290.51523,-41.98647,0.0
134395.0378047606,132.139,-194.03639,-310.60037,-170.21829,-112.89984,276.96732,-47.086052,0.0
134395.0411382972,136.955,-195.55682,-308.80237,-159.38524,-106.28208,278.46436,-46.192486,0.0
134395.04447183383,142.674,-184.70833,-301.27258,-154.26794,-103.8663,283.27817,-37.757954,0.0
134395.04780537047,146.888,-181.70126,-291.92798,-147.94797,-99.95259,282.96628,-42.294,0.0
134395.0511389071,136.955,-182.58221,-295.5232,-160.8895,-107.48325,279.97296,-41.968327,0.0
134395.0544724437,141.169,-177.46301,-296.138,-157.57805,-103.26926,287.50595,-47.107822,0.0
134395.05780598035,138.761,-174.13805,-296.1316,-157.57924,-104.17579,285.70142,-22.963963,0.0
134395.06113951697,131.236,-182.26653,-304.8638,-165.70593,-111.4005,272.4436,-55.83392,0.0
134395.0644730536,115.885,-191.58282,-315.9896,-181.05693,-124.94974,263.7306,-66.96076,0.0
134395.0678065902,123.711,-180.43774,-306.3528,-175.03606,-117.72433,274.87555,-45.557106,0.0
134395.07114012685,125.216,-182.55356,-305.45142,-172.6285,-119.522545,273.96677,-46.46591,0.0
134395.07447366347,133.945,-181.66966,-303.362,-172.02252,-117.09969,269.1181,-42.262794,0.0
134395.07780720008,135.751,-175.94112,-298.2362,-159.38582,-111.389885,278.46725,-47.09476,0.0
134395.0811407367,152.908,-164.51707,-286.5116,-142.22882,-94.83347,287.47766,-38.386078,0.0
134395.08447427335,130.634,-190.4119,-308.18198,-172.92671,-116.2066,267.31573,-51.60831,0.0
134395.08780780996,146.587,-181.09706,-300.98117,-153.06262,-99.05242,282.967,-34.14668,0.0
134395.09114134658,140.266,-176.85735,-304.58597,-160.28618,-104.17226,277.8529,-35.338345,0.0
134395.0944748832,126.721,-187.98846,-321.75256,-181.95421,-118.61813,264.91135,-51.598877,0.0
134395.09780841984,131.236,-176.8353,-315.72858,-178.34177,-115.3043,274.85742,-36.523476,0.0
134395.10114195646,125.216,-186.77785,-323.25757,-185.86603,-119.82284,277.28574,-47.97454,0.0
134395.10447549308,117.691,-183.74213,-334.40414,-190.3825,-128.24872,270.96765,-52.784008,0.0
134395.1078090297,124.012,-186.17143,-325.36694,-184.96407,-121.627426,275.78003,-54.911327,0.0
134395.11114256634,127.022,-183.16144,-321.45157,-183.75917,-117.41625,276.37622,-44.961636,0.0
134395.11447610296,130.935,-184.9814,-319.04755,-178.34192,-112.00179,280.59094,-46.17797,0.0
134395.11780963957,123.711,-188.58458,-325.36615,-181.35397,-122.228714,271.25485,-58.53131,0.0
134395.12114317622,119.798,-200.04095,-330.18454,-187.37294,-126.141716,266.43668,-64.858116,0.0
134395.12447671284,139.965,-181.9861,-312.73373,-166.00253,-106.5753,286.60367,-36.84625,0.0
134395.12781024945,114.079,-206.06169,-335.60175,-190.98598,-133.06189,258.00214,-61.82707,0.0
134395.13114378607,133.343,-188.00462,-317.24316,-170.51855,-111.99613,280.58514,-50.709663,0.0
134395.13447732272,130.032,-193.12604,-324.17575,-178.94406,-115.30713,270.33444,-55.227566,0.0
134395.13781085933,137.858,-185.60178,-313.93533,-162.69417,-105.679375,274.238,-50.117096,0.0
134395.14114439595,126.42,-194.92763,-325.37335,-171.12364,-114.715034,267.62762,-55.520584,0.0
134395.14447793257,125.818,-198.54698,-333.21854,-172.32735,-118.92055,259.7842,-54.613956,0.0
134395.1478114692,119.196,-203.05684,-337.42615,-182.86044,-127.3443,253.1622,-82.960205,0.0
134395.15114500583,130.032,-194.63472,-331.4189,-167.8125,-118.009766,263.09302,-67.90005,0.0
134395.15447854245,136.955,-187.71172,-326.0049,-163.59717,-110.786476,271.52466,-58.261513,0.0
134395.15781207907,129.129,-195.83945,-330.51114,-170.21976,-118.01189,258.87103,-66.99269,0.0
134395.1611456157,116.487,-203.35196,-336.81534,-177.74725,-128.85213,247.73767,-72.99673,0.0
134395.16447915233,124.614,-193.41455,-327.78296,-166.91258,-122.22659,258.88193,-66.68008,0.0
134395.16781268895,138.46,-178.3616,-311.82434,-150.3589,-107.47971,282.08142,-52.23063,0.0
134395.1711462256,114.681,-199.42499,-333.49075,-171.43022,-130.65813,256.19034,-71.78547,0.0
134395.1744797622,124.012,-188.58531,-323.25436,-167.81543,-124.93064,263.40927,-59.135487,0.0
134395.17781329883,120.701,-190.99112,-331.69595,-175.33838,-126.43989,260.09827,-60.03268,0.0
134395.18114683544,117.089,-192.49097,-333.19534,-187.67511,-127.64954,258.59833,-63.946407,0.0
134395.1844803721,122.206,-190.99478,-331.69995,-179.85043,-123.433426,271.5602,-53.398346,0.0
134395.1878139087,125.216,-189.19173,-333.21692,-178.34471,-120.72372,272.45813,-50.388344,0.0
134395.19114744532,115.584,-200.63414,-343.75433,-195.79889,-125.55103,260.41232,-68.16694,0.0
134395.19448098194,104.146,-204.8305,-351.26895,-206.93604,-138.1902,243.24153,-64.21693,0.0
134395.1978145186,121.002,-191.59532,-337.12912,-191.28345,-122.53538,264.6234,-60.335133,0.0
134395.2011480552,116.186,-200.93735,-340.73795,-186.1713,-126.4505,253.7729,-67.56494,0.0
134395.20448159182,104.146,-205.43398,-350.36356,-198.21129,-134.88698,252.59503,-59.389317,0.0
134395.20781512844,114.681,-193.39029,-337.71594,-191.28653,-124.05169,267.6559,-53.380203,0.0
134395.21114866508,109.564,-206.65414,-343.43655,-195.80182,-133.67308,250.4699,-72.67831,0.0
134395.2144822017,115.283,-197.31432,-338.01935,-192.7905,-126.752914,261.9217,-65.7524,0.0
134395.21781573832,115.283,-198.52126,-335.30316,-194.59561,-127.05321,263.12857,-60.01962,0.0
134395.22114927496,110.467,-201.82858,-338.00656,-191.58945,-129.46686,256.50223,-66.04252,0.0
134395.22448281158,96.621,-214.16591,-351.85257,-204.83374,-144.81433,234.81136,-86.22476,0.0
134395.2278163482,121.604,-192.502,-328.68036,-185.56694,-125.236595,262.20816,-44.646847,0.0
134395.2311498848,118.594,-203.05536,-332.29395,-184.365,-128.54689,252.25847,-74.51044,0.0
134395.23448342146,123.711,-197.3349,-326.27155,-176.54031,-123.73018,256.16858,-66.07445,0.0
134395.23781695808,114.079,-210.28598,-333.48917,-192.79109,-130.65955,248.0452,-69.37021,0.0
134395.2411504947,119.798,-204.86871,-328.67557,-184.06355,-126.44201,253.46248,-60.030502,0.0
134395.2444840313,127.925,-198.55212,-316.92697,-178.94508,-115.01179,256.76187,-55.222485,0.0
134395.24781756796,121.905,-199.44263,-320.53256,-181.6557,-124.33501,250.13841,-59.130405,0.0
134395.25115110457,123.41,-187.07518,-319.93298,-180.45155,-121.328545,259.79,-52.194344,0.0
134395.2544846412,122.206,-181.33928,-320.23157,-176.8419,-119.229324,266.12915,-56.717327,0.0
134395.2578181778,101.437,-207.84123,-349.45096,-204.83138,-139.99832,245.05843,-79.296684,0.0
134395.26115171445,125.818,-188.288,-328.69153,-180.14954,-116.5182,273.06012,-54.613956,0.0
134395.26448525107,122.507,-193.10767,-337.13312,-188.57503,-121.03037,267.0336,-55.51115,0.0
134395.2678187877,130.333,-185.88513,-332.62692,-177.7405,-112.003204,264.60092,-53.71966,0.0
134395.27115232433,122.808,-187.0737,-334.11594,-184.96465,-117.426155,257.07593,-57.925682,0.0
134395.27448586095,103.544,-203.92383,-345.23135,-197.91074,-135.78928,237.81192,-70.85344,0.0
134395.27781939757,113.176,-188.8606,-334.09036,-186.77448,-120.45171,247.44392,-62.428345,0.0
134395.28115293419,123.711,-183.75682,-324.76254,-178.94714,-109.616425,270.04794,-40.729496,0.0
134395.28448647083,107.758,-201.52023,-341.92276,-202.42148,-130.3741,242.62938,-75.08776,0.0
134395.28782000745,118.895,-188.87456,-328.97495,-185.26741,-118.33623,258.29227,-63.95076,0.0
134395.29115354407,109.564,-206.3524,-343.13474,-194.29756,-122.26196,248.65953,-70.56623,0.0
134395.29448708068,105.35,-204.83344,-348.25415,-198.81241,-122.872444,248.6697,-66.33191,0.0
134395.29782061733,95.116,-216.27438,-359.99713,-206.33873,-133.70703,238.4357,-86.52286,0.0
134395.30115415395,106.253,-204.83565,-350.67093,-198.21027,-124.67208,239.91748,-75.08413,0.0
